created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2024-11-26T22:13:06+00:00,3196,21,60,269,224,0,,,,
2024-11-26T22:13:22+00:00,3197,21,60,269,192,0,,,,
2024-11-26T22:13:37+00:00,3198,21,60,269,64,0,,,,
2024-11-26T22:13:52+00:00,3199,21,60,269,160,0,,,,
2024-11-26T22:14:08+00:00,3200,21,60,269,224,0,,,,
2024-11-26T22:14:23+00:00,3201,21,60,269,192,0,,,,
2024-11-26T22:14:38+00:00,3202,21,60,269,224,0,,,,
2024-11-26T22:14:54+00:00,3203,21,60,269,192,0,,,,
2024-11-26T22:15:09+00:00,3204,21,60,269,176,0,,,,
2024-11-26T22:15:24+00:00,3205,21,60,269,192,0,,,,
2024-11-26T22:15:40+00:00,3206,21,60,269,256,0,,,,
2024-11-26T22:15:55+00:00,3207,21,60,269,112,0,,,,
2024-11-26T22:16:10+00:00,3208,21,60,269,176,0,,,,
2024-11-26T22:16:26+00:00,3209,21,60,269,192,0,,,,
2024-11-26T22:16:41+00:00,3210,21,60,269,160,0,,,,
2024-11-26T22:16:57+00:00,3211,21,60,269,160,0,,,,
2024-11-26T22:17:12+00:00,3212,21,60,269,64,0,,,,
2024-11-26T22:17:27+00:00,3213,21,60,269,224,0,,,,
2024-11-26T22:17:43+00:00,3214,21,60,269,112,0,,,,
2024-11-26T22:17:58+00:00,3215,21,60,269,128,0,,,,
2024-11-26T22:18:13+00:00,3216,21,60,269,176,0,,,,
2024-11-26T22:18:29+00:00,3217,21,60,269,192,0,,,,
2024-11-26T22:18:44+00:00,3218,21,60,269,112,0,,,,
2024-11-26T22:18:59+00:00,3219,21,60,269,128,0,,,,
2024-11-26T22:19:15+00:00,3220,21,60,269,240,0,,,,
2024-11-26T22:19:30+00:00,3221,21,60,269,192,0,,,,
2024-11-26T22:19:46+00:00,3222,21,60,269,128,0,,,,
2024-11-26T22:20:01+00:00,3223,21,60,269,160,0,,,,
2024-11-26T22:20:16+00:00,3224,21,60,269,176,0,,,,
2024-11-26T22:20:32+00:00,3225,21,60,269,128,0,,,,
2024-11-26T22:20:47+00:00,3226,21,60,269,144,0,,,,
2024-11-26T22:21:02+00:00,3227,21,60,269,144,0,,,,
2024-11-26T22:21:18+00:00,3228,21,60,269,144,0,,,,
2024-11-26T22:21:33+00:00,3229,21,60,269,128,0,,,,
2024-11-26T22:21:55+00:00,3230,21,60,269,224,0,,,,
2024-11-26T22:22:11+00:00,3231,21,60,269,224,0,,,,
2024-11-26T22:22:26+00:00,3232,21,60,269,144,0,,,,
2024-11-26T22:22:41+00:00,3233,21,60,269,112,0,,,,
2024-11-26T22:23:01+00:00,3234,21,60,269,144,0,,,,
2024-11-26T22:23:16+00:00,3235,21,60,269,112,0,,,,
2024-11-26T22:23:31+00:00,3236,21,60,269,0,0,,,,
2024-11-26T22:23:47+00:00,3237,21,60,269,192,0,,,,
2024-11-26T22:24:02+00:00,3238,21,60,269,160,0,,,,
2024-11-26T22:24:17+00:00,3239,21,60,269,112,0,,,,
2024-11-26T22:24:33+00:00,3240,21,60,269,48,0,,,,
2024-11-26T22:24:48+00:00,3241,21,60,269,224,0,,,,
2024-11-26T22:25:03+00:00,3242,21,60,269,224,0,,,,
2024-11-26T22:25:19+00:00,3243,21,60,269,192,0,,,,
2024-11-26T22:25:34+00:00,3244,21,60,269,176,0,,,,
2024-11-26T22:25:50+00:00,3245,21,60,269,128,0,,,,
2024-11-26T22:26:05+00:00,3246,21,60,269,96,0,,,,
2024-11-26T22:26:20+00:00,3247,21,60,269,144,0,,,,
2024-11-26T22:26:35+00:00,3248,21,60,269,160,0,,,,
2024-11-26T22:26:51+00:00,3249,21,60,269,160,0,,,,
2024-11-26T22:27:06+00:00,3250,21,60,269,128,0,,,,
2024-11-26T22:27:21+00:00,3251,21,60,269,96,0,,,,
2024-11-26T22:27:37+00:00,3252,21,60,269,160,0,,,,
2024-11-26T22:27:52+00:00,3253,21,60,269,80,0,,,,
2024-11-26T22:28:08+00:00,3254,21,60,269,80,0,,,,
2024-11-26T22:28:23+00:00,3255,21,60,269,224,0,,,,
2024-11-26T22:28:38+00:00,3256,21,60,269,192,0,,,,
2024-11-26T22:28:54+00:00,3257,21,60,269,160,0,,,,
2024-11-26T22:29:09+00:00,3258,21,60,269,192,0,,,,
2024-11-26T22:29:24+00:00,3259,21,60,269,160,0,,,,
2024-11-26T22:29:40+00:00,3260,21,60,269,192,0,,,,
2024-11-26T22:29:55+00:00,3261,21,60,269,32,0,,,,
2024-11-26T22:30:10+00:00,3262,21,60,269,192,0,,,,
2024-11-26T22:30:25+00:00,3263,21,60,269,160,0,,,,
2024-11-26T22:30:40+00:00,3264,21,60,269,176,0,,,,
2024-11-26T22:30:56+00:00,3265,21,60,269,96,0,,,,
2024-11-26T22:31:11+00:00,3266,21,60,269,144,0,,,,
2024-11-26T22:31:27+00:00,3267,21,60,269,176,0,,,,
2024-11-26T22:31:42+00:00,3268,21,60,269,192,0,,,,
2024-11-26T22:31:57+00:00,3269,21,60,269,128,0,,,,
2024-11-26T22:32:13+00:00,3270,21,60,269,80,0,,,,
2024-11-26T22:32:28+00:00,3271,21,60,269,112,0,,,,
2024-11-26T22:32:43+00:00,3272,21,60,269,112,0,,,,
2024-11-26T22:32:59+00:00,3273,21,60,269,80,0,,,,
2024-11-26T22:33:14+00:00,3274,21,60,269,176,0,,,,
2024-11-26T22:33:29+00:00,3275,21,60,269,224,0,,,,
2024-11-26T22:33:45+00:00,3276,21,60,269,112,0,,,,
2024-11-26T22:34:00+00:00,3277,21,60,269,160,0,,,,
2024-11-26T22:34:16+00:00,3278,21,60,269,176,0,,,,
2024-11-26T22:34:31+00:00,3279,21,60,269,16,0,,,,
2024-11-26T22:34:46+00:00,3280,21,60,269,112,0,,,,
2024-11-26T22:35:01+00:00,3281,21,60,269,192,0,,,,
2024-11-26T22:35:17+00:00,3282,21,60,269,144,0,,,,
2024-11-26T22:35:32+00:00,3283,21,60,269,48,0,,,,
2024-11-26T22:35:47+00:00,3284,21,60,269,80,0,,,,
2024-11-26T22:36:03+00:00,3285,21,60,269,112,0,,,,
2024-11-26T22:36:18+00:00,3286,21,60,269,112,0,,,,
2024-11-26T22:36:33+00:00,3287,21,60,269,160,0,,,,
2024-11-26T22:36:48+00:00,3288,21,60,269,224,0,,,,
2024-11-26T22:37:04+00:00,3289,21,60,269,112,0,,,,
2024-11-26T22:37:19+00:00,3290,21,60,269,192,0,,,,
2024-11-26T22:37:34+00:00,3291,21,60,269,32,0,,,,
2024-11-26T22:37:50+00:00,3292,21,60,269,256,0,,,,
2024-11-26T22:38:05+00:00,3293,21,60,269,112,0,,,,
2024-11-26T22:38:20+00:00,3294,21,60,269,288,0,,,,
2024-11-26T22:38:36+00:00,3295,21,60,269,176,0,,,,
2024-11-26T22:38:51+00:00,3296,21,60,269,112,0,,,,
2024-11-26T22:39:06+00:00,3297,21,60,269,112,0,,,,
2024-11-26T22:39:22+00:00,3298,21,60,269,176,0,,,,
2024-11-26T22:39:37+00:00,3299,21,60,269,144,0,,,,
2024-11-26T22:39:53+00:00,3300,21,60,269,144,0,,,,
2024-11-26T22:40:08+00:00,3301,21,60,269,256,0,,,,
2024-11-26T22:40:23+00:00,3302,21,60,269,160,0,,,,
2024-11-26T22:40:39+00:00,3303,21,60,269,112,0,,,,
2024-11-26T22:40:54+00:00,3304,21,60,269,224,0,,,,
2024-11-26T22:41:09+00:00,3305,21,60,269,112,0,,,,
2024-11-26T22:41:25+00:00,3306,21,60,269,112,0,,,,
2024-11-26T22:41:40+00:00,3307,21,60,269,176,0,,,,
2024-11-26T22:41:55+00:00,3308,21,60,269,112,0,,,,
2024-11-26T22:42:11+00:00,3309,21,60,269,96,0,,,,
2024-11-26T22:42:26+00:00,3310,21,60,269,128,0,,,,
2024-11-26T22:42:41+00:00,3311,21,60,269,112,0,,,,
2024-11-26T22:42:57+00:00,3312,21,60,269,192,0,,,,
2024-11-26T22:43:12+00:00,3313,21,60,269,112,0,,,,
2024-11-26T22:43:27+00:00,3314,21,60,269,144,0,,,,
2024-11-26T22:43:43+00:00,3315,21,60,269,176,0,,,,
2024-11-26T22:43:58+00:00,3316,21,60,269,256,0,,,,
2024-11-26T22:44:13+00:00,3317,21,60,269,224,0,,,,
2024-11-26T22:44:28+00:00,3318,21,60,269,160,0,,,,
2024-11-26T22:44:44+00:00,3319,21,60,269,208,0,,,,
2024-11-26T22:44:59+00:00,3320,21,60,269,80,0,,,,
2024-11-26T22:45:14+00:00,3321,21,60,269,64,0,,,,
2024-11-26T22:45:30+00:00,3322,21,60,269,144,0,,,,
2024-11-26T22:45:45+00:00,3323,21,60,269,48,0,,,,
2024-11-26T22:46:00+00:00,3324,21,60,269,128,0,,,,
2024-11-26T22:46:15+00:00,3325,21,60,269,160,0,,,,
2024-11-26T22:46:31+00:00,3326,21,60,269,96,0,,,,
2024-11-26T22:46:46+00:00,3327,21,60,269,160,0,,,,
2024-11-26T22:47:01+00:00,3328,21,60,269,176,0,,,,
2024-11-26T22:47:17+00:00,3329,21,60,269,176,0,,,,
2024-11-26T22:47:32+00:00,3330,21,60,269,192,0,,,,
2024-11-26T22:47:47+00:00,3331,21,60,269,256,0,,,,
2024-11-26T22:48:03+00:00,3332,21,60,269,144,0,,,,
2024-11-26T22:48:18+00:00,3333,21,60,269,272,0,,,,
2024-11-26T22:48:33+00:00,3334,21,60,269,160,0,,,,
2024-11-26T22:48:49+00:00,3335,21,60,269,192,0,,,,
2024-11-26T22:49:04+00:00,3336,21,60,269,224,0,,,,
2024-11-26T22:49:19+00:00,3337,21,60,269,144,0,,,,
2024-11-26T22:49:35+00:00,3338,21,60,269,256,0,,,,
2024-11-26T22:49:50+00:00,3339,21,60,269,112,0,,,,
2024-11-26T22:50:05+00:00,3340,21,60,269,112,0,,,,
2024-11-26T22:50:21+00:00,3341,21,60,269,144,0,,,,
2024-11-26T22:50:36+00:00,3342,21,60,269,160,0,,,,
2024-11-26T22:50:51+00:00,3343,21,60,269,112,0,,,,
2024-11-26T22:51:07+00:00,3344,21,60,269,208,0,,,,
2024-11-26T22:51:23+00:00,3345,21,60,269,192,0,,,,
2024-11-26T22:51:39+00:00,3346,21,60,269,80,0,,,,
2024-11-26T22:51:54+00:00,3347,21,60,269,176,0,,,,
2024-11-26T22:52:12+00:00,3348,21,60,269,112,0,,,,
2024-11-26T22:52:27+00:00,3349,21,60,269,112,0,,,,
2024-11-26T22:52:42+00:00,3350,21,60,269,192,0,,,,
2024-11-26T22:52:57+00:00,3351,21,60,269,160,0,,,,
2024-11-26T22:53:13+00:00,3352,21,60,269,96,0,,,,
2024-11-26T22:53:28+00:00,3353,21,60,269,128,0,,,,
2024-11-26T22:53:43+00:00,3354,21,60,269,80,0,,,,
2024-11-26T22:53:59+00:00,3355,21,60,269,192,0,,,,
2024-11-26T22:54:14+00:00,3356,21,60,269,112,0,,,,
2024-11-26T22:54:29+00:00,3357,21,60,269,208,0,,,,
2024-11-26T22:54:45+00:00,3358,21,60,269,144,0,,,,
2024-11-26T22:55:00+00:00,3359,21,60,269,176,0,,,,
2024-11-26T22:55:15+00:00,3360,21,60,269,256,0,,,,
2024-11-26T22:55:30+00:00,3361,21,60,269,96,0,,,,
2024-11-26T22:55:46+00:00,3362,21,60,269,128,0,,,,
2024-11-26T22:56:01+00:00,3363,21,60,269,128,0,,,,
2024-11-26T22:56:16+00:00,3364,21,60,269,128,0,,,,
2024-11-26T22:56:32+00:00,3365,21,60,269,240,0,,,,
2024-11-26T22:56:47+00:00,3366,21,60,269,96,0,,,,
2024-11-26T22:57:02+00:00,3367,21,60,269,112,0,,,,
2024-11-26T22:57:17+00:00,3368,21,60,269,112,0,,,,
2024-11-26T22:57:33+00:00,3369,21,60,269,112,0,,,,
2024-11-26T22:57:48+00:00,3370,21,60,269,128,0,,,,
2024-11-26T22:58:03+00:00,3371,21,60,269,96,0,,,,
2024-11-26T22:58:19+00:00,3372,21,60,269,176,0,,,,
2024-11-26T22:58:34+00:00,3373,21,60,269,176,0,,,,
2024-11-26T22:58:49+00:00,3374,21,60,269,112,0,,,,
2024-11-26T22:59:05+00:00,3375,21,60,269,96,0,,,,
2024-11-26T22:59:20+00:00,3376,21,60,269,144,0,,,,
2024-11-26T22:59:36+00:00,3377,21,60,269,160,0,,,,
2024-11-26T22:59:51+00:00,3378,21,60,269,192,0,,,,
2024-11-26T23:00:06+00:00,3379,21,60,269,192,0,,,,
2024-11-26T23:00:22+00:00,3380,21,60,269,176,0,,,,
2024-11-26T23:00:37+00:00,3381,21,60,269,144,0,,,,
2024-11-26T23:00:52+00:00,3382,21,60,269,96,0,,,,
2024-11-26T23:01:08+00:00,3383,21,60,269,112,0,,,,
2024-11-26T23:01:23+00:00,3384,21,60,269,208,0,,,,
2024-11-26T23:01:38+00:00,3385,21,60,269,256,0,,,,
2024-11-26T23:01:53+00:00,3386,21,59,269,96,0,,,,
2024-11-26T23:02:09+00:00,3387,21,59,269,112,0,,,,
2024-11-26T23:02:24+00:00,3388,21,59,269,96,0,,,,
2024-11-26T23:02:39+00:00,3389,21,59,269,96,0,,,,
2024-11-26T23:02:55+00:00,3390,21,59,269,160,0,,,,
2024-11-26T23:03:10+00:00,3391,21,59,269,160,0,,,,
2024-11-26T23:03:25+00:00,3392,21,59,269,160,0,,,,
2024-11-26T23:03:41+00:00,3393,21,59,269,48,0,,,,
2024-11-26T23:03:56+00:00,3394,21,59,269,160,0,,,,
2024-11-26T23:04:11+00:00,3395,21,59,269,176,0,,,,
2024-11-26T23:04:26+00:00,3396,21,59,269,176,0,,,,
2024-11-26T23:04:42+00:00,3397,21,59,269,48,0,,,,
2024-11-26T23:04:57+00:00,3398,21,59,269,160,0,,,,
2024-11-26T23:05:12+00:00,3399,21,59,269,144,0,,,,
2024-11-26T23:05:28+00:00,3400,21,59,269,192,0,,,,
2024-11-26T23:05:43+00:00,3401,21,59,269,176,0,,,,
2024-11-26T23:05:58+00:00,3402,21,59,269,304,0,,,,
2024-11-26T23:06:14+00:00,3403,21,59,269,160,0,,,,
2024-11-26T23:06:29+00:00,3404,21,59,269,160,0,,,,
2024-11-26T23:06:44+00:00,3405,21,59,269,192,0,,,,
2024-11-26T23:07:00+00:00,3406,21,60,269,160,0,,,,
2024-11-26T23:07:15+00:00,3407,21,59,269,320,0,,,,
2024-11-26T23:07:30+00:00,3408,21,59,269,208,0,,,,
2024-11-26T23:07:46+00:00,3409,21,59,269,192,0,,,,
2024-11-26T23:08:01+00:00,3410,21,59,269,48,0,,,,
2024-11-26T23:08:17+00:00,3411,21,59,269,144,0,,,,
2024-11-26T23:08:32+00:00,3412,21,59,269,160,0,,,,
2024-11-26T23:08:47+00:00,3413,21,59,269,176,0,,,,
2024-11-26T23:09:03+00:00,3414,21,59,269,192,0,,,,
2024-11-26T23:09:18+00:00,3415,21,59,269,80,0,,,,
2024-11-26T23:09:33+00:00,3416,21,59,269,192,0,,,,
2024-11-26T23:09:48+00:00,3417,21,59,269,224,0,,,,
2024-11-26T23:10:04+00:00,3418,21,59,269,176,0,,,,
2024-11-26T23:10:19+00:00,3419,21,59,269,208,0,,,,
2024-11-26T23:10:34+00:00,3420,21,59,269,256,0,,,,
2024-11-26T23:10:50+00:00,3421,21,59,269,112,0,,,,
2024-11-26T23:11:05+00:00,3422,21,59,269,240,0,,,,
2024-11-26T23:11:20+00:00,3423,21,59,269,96,0,,,,
2024-11-26T23:11:36+00:00,3424,21,59,269,112,0,,,,
2024-11-26T23:11:51+00:00,3425,21,59,269,80,0,,,,
2024-11-26T23:12:06+00:00,3426,21,59,269,192,0,,,,
2024-11-26T23:12:22+00:00,3427,21,59,269,128,0,,,,
2024-11-26T23:12:37+00:00,3428,21,59,269,208,0,,,,
2024-11-26T23:12:52+00:00,3429,21,59,269,128,0,,,,
2024-11-26T23:13:08+00:00,3430,21,59,269,192,0,,,,
2024-11-26T23:13:23+00:00,3431,21,59,269,128,0,,,,
2024-11-26T23:13:39+00:00,3432,21,59,269,224,0,,,,
2024-11-26T23:13:54+00:00,3433,21,59,269,224,0,,,,
2024-11-26T23:14:09+00:00,3434,21,59,269,176,0,,,,
2024-11-26T23:14:24+00:00,3435,21,59,269,160,0,,,,
2024-11-26T23:14:40+00:00,3436,21,59,269,112,0,,,,
2024-11-26T23:14:55+00:00,3437,21,59,269,48,0,,,,
2024-11-26T23:15:10+00:00,3438,21,59,269,176,0,,,,
2024-11-26T23:15:26+00:00,3439,21,59,269,192,0,,,,
2024-11-26T23:15:41+00:00,3440,21,59,269,144,0,,,,
2024-11-26T23:15:56+00:00,3441,21,59,269,112,0,,,,
2024-11-26T23:16:12+00:00,3442,21,59,269,128,0,,,,
2024-11-26T23:16:27+00:00,3443,21,59,269,48,0,,,,
2024-11-26T23:16:43+00:00,3444,21,59,269,96,0,,,,
2024-11-26T23:16:58+00:00,3445,21,59,269,176,0,,,,
2024-11-26T23:17:13+00:00,3446,21,59,269,224,0,,,,
2024-11-26T23:17:28+00:00,3447,21,59,269,112,0,,,,
2024-11-26T23:17:44+00:00,3448,21,59,269,64,0,,,,
2024-11-26T23:17:59+00:00,3449,21,59,269,192,0,,,,
2024-11-26T23:18:14+00:00,3450,21,59,269,96,0,,,,
2024-11-26T23:18:30+00:00,3451,21,59,269,96,0,,,,
2024-11-26T23:18:45+00:00,3452,21,59,269,64,0,,,,
2024-11-26T23:19:00+00:00,3453,21,59,269,144,0,,,,
2024-11-26T23:19:16+00:00,3454,21,59,269,96,0,,,,
2024-11-26T23:19:31+00:00,3455,21,59,269,176,0,,,,
2024-11-26T23:19:47+00:00,3456,21,59,269,112,0,,,,
2024-11-26T23:20:02+00:00,3457,21,59,269,112,0,,,,
2024-11-26T23:20:17+00:00,3458,21,59,269,176,0,,,,
2024-11-26T23:20:33+00:00,3459,21,59,269,256,0,,,,
2024-11-26T23:20:48+00:00,3460,21,59,269,224,0,,,,
2024-11-26T23:21:03+00:00,3461,21,59,269,144,0,,,,
2024-11-26T23:21:18+00:00,3462,21,59,269,128,0,,,,
2024-11-26T23:21:34+00:00,3463,21,59,269,112,0,,,,
2024-11-26T23:21:49+00:00,3464,21,59,269,128,0,,,,
2024-11-26T23:22:04+00:00,3465,21,59,269,240,0,,,,
2024-11-26T23:22:20+00:00,3466,21,59,269,112,0,,,,
2024-11-26T23:22:35+00:00,3467,21,60,269,208,0,,,,
2024-11-26T23:22:50+00:00,3468,21,60,269,160,0,,,,
2024-11-26T23:23:09+00:00,3469,21,60,269,192,0,,,,
2024-11-26T23:23:25+00:00,3470,21,60,269,256,0,,,,
2024-11-26T23:23:40+00:00,3471,21,60,269,144,0,,,,
2024-11-26T23:23:55+00:00,3472,21,60,269,96,0,,,,
2024-11-26T23:24:11+00:00,3473,21,60,269,128,0,,,,
2024-11-26T23:24:26+00:00,3474,21,60,269,128,0,,,,
2024-11-26T23:24:41+00:00,3475,21,60,269,160,0,,,,
2024-11-26T23:24:59+00:00,3476,21,60,269,112,0,,,,
2024-11-26T23:25:14+00:00,3477,21,59,269,176,0,,,,
2024-11-26T23:25:29+00:00,3478,21,59,269,224,0,,,,
2024-11-26T23:25:45+00:00,3479,21,59,269,240,0,,,,
2024-11-26T23:26:02+00:00,3480,21,59,269,128,0,,,,
2024-11-26T23:26:17+00:00,3481,21,60,269,96,0,,,,
2024-11-26T23:26:33+00:00,3482,21,60,269,208,0,,,,
2024-11-26T23:26:48+00:00,3483,21,60,269,160,0,,,,
2024-11-26T23:27:03+00:00,3484,21,59,269,192,0,,,,
2024-11-26T23:27:19+00:00,3485,21,59,269,224,0,,,,
2024-11-26T23:27:34+00:00,3486,21,59,269,208,0,,,,
2024-11-26T23:27:49+00:00,3487,21,59,269,160,0,,,,
2024-11-26T23:28:05+00:00,3488,21,59,269,112,0,,,,
2024-11-26T23:28:20+00:00,3489,21,59,269,128,0,,,,
2024-11-26T23:28:36+00:00,3490,21,59,269,208,0,,,,
2024-11-26T23:28:51+00:00,3491,21,59,269,208,0,,,,
2024-11-26T23:29:06+00:00,3492,21,59,269,144,0,,,,
2024-11-26T23:29:22+00:00,3493,21,59,269,176,0,,,,
2024-11-26T23:29:37+00:00,3494,21,59,269,224,0,,,,
2024-11-26T23:29:52+00:00,3495,21,59,269,256,0,,,,
2024-11-26T23:30:08+00:00,3496,21,59,269,192,0,,,,
2024-11-26T23:30:23+00:00,3497,21,59,269,160,0,,,,
2024-11-26T23:30:38+00:00,3498,21,59,269,160,0,,,,
2024-11-26T23:30:53+00:00,3499,21,59,269,160,0,,,,
2024-11-26T23:31:09+00:00,3500,21,59,269,160,0,,,,
2024-11-26T23:31:24+00:00,3501,21,59,269,160,0,,,,
2024-11-26T23:31:40+00:00,3502,21,59,269,160,0,,,,
2024-11-26T23:31:55+00:00,3503,21,59,269,192,0,,,,
2024-11-26T23:32:10+00:00,3504,21,59,269,208,0,,,,
2024-11-26T23:32:26+00:00,3505,21,59,269,112,0,,,,
2024-11-26T23:32:41+00:00,3506,21,59,269,208,0,,,,
2024-11-26T23:32:56+00:00,3507,21,59,269,176,0,,,,
2024-11-26T23:33:12+00:00,3508,21,59,269,0,0,,,,
2024-11-26T23:33:27+00:00,3509,21,59,269,176,0,,,,
2024-11-26T23:33:42+00:00,3510,21,59,269,192,0,,,,
2024-11-26T23:33:58+00:00,3511,21,59,269,160,0,,,,
2024-11-26T23:34:13+00:00,3512,21,59,269,112,0,,,,
2024-11-26T23:34:29+00:00,3513,21,59,269,112,0,,,,
2024-11-26T23:34:44+00:00,3514,21,59,269,112,0,,,,
2024-11-26T23:34:59+00:00,3515,21,59,269,160,0,,,,
2024-11-26T23:35:14+00:00,3516,21,59,269,224,0,,,,
2024-11-26T23:35:30+00:00,3517,21,59,269,128,0,,,,
2024-11-26T23:35:45+00:00,3518,21,59,269,176,0,,,,
2024-11-26T23:36:00+00:00,3519,21,59,269,192,0,,,,
2024-11-26T23:36:23+00:00,3520,21,59,269,96,0,,,,
2024-11-26T23:36:38+00:00,3521,21,59,269,96,0,,,,
2024-11-26T23:36:54+00:00,3522,21,59,269,144,0,,,,
2024-11-26T23:37:09+00:00,3523,21,59,269,176,0,,,,
2024-11-26T23:37:24+00:00,3524,21,59,269,176,0,,,,
2024-11-26T23:37:39+00:00,3525,21,59,269,176,0,,,,
2024-11-26T23:37:55+00:00,3526,21,59,269,160,0,,,,
2024-11-26T23:38:10+00:00,3527,21,59,269,192,0,,,,
2024-11-26T23:38:25+00:00,3528,21,59,269,128,0,,,,
2024-11-26T23:38:41+00:00,3529,21,59,269,192,0,,,,
2024-11-26T23:38:56+00:00,3530,21,59,269,112,0,,,,
2024-11-26T23:39:11+00:00,3531,21,59,269,208,0,,,,
2024-11-26T23:39:27+00:00,3532,21,59,269,112,0,,,,
2024-11-26T23:39:42+00:00,3533,21,59,269,64,0,,,,
2024-11-26T23:39:58+00:00,3534,21,59,269,176,0,,,,
2024-11-26T23:40:13+00:00,3535,21,59,269,96,0,,,,
2024-11-26T23:40:28+00:00,3536,21,59,269,256,0,,,,
2024-11-26T23:40:43+00:00,3537,21,59,269,144,0,,,,
2024-11-26T23:40:59+00:00,3538,21,59,269,112,0,,,,
2024-11-26T23:41:14+00:00,3539,21,59,269,16,0,,,,
2024-11-26T23:41:29+00:00,3540,21,59,269,128,0,,,,
2024-11-26T23:41:44+00:00,3541,21,59,269,128,0,,,,
2024-11-26T23:42:00+00:00,3542,21,59,269,240,0,,,,
2024-11-26T23:42:15+00:00,3543,21,59,269,112,0,,,,
2024-11-26T23:42:31+00:00,3544,21,59,269,96,0,,,,
2024-11-26T23:42:46+00:00,3545,21,59,269,224,0,,,,
2024-11-26T23:43:01+00:00,3546,21,59,269,144,0,,,,
2024-11-26T23:43:17+00:00,3547,21,59,269,128,0,,,,
2024-11-26T23:43:32+00:00,3548,21,59,269,96,0,,,,
2024-11-26T23:43:47+00:00,3549,21,59,269,160,0,,,,
2024-11-26T23:44:03+00:00,3550,21,59,269,0,0,,,,
2024-11-26T23:44:18+00:00,3551,21,59,269,256,0,,,,
2024-11-26T23:44:33+00:00,3552,21,59,269,144,0,,,,
2024-11-26T23:44:49+00:00,3553,21,59,269,176,0,,,,
2024-11-26T23:45:04+00:00,3554,21,59,269,96,0,,,,
2024-11-26T23:45:19+00:00,3555,21,59,269,80,0,,,,
2024-11-26T23:45:35+00:00,3556,21,59,269,176,0,,,,
2024-11-26T23:45:50+00:00,3557,21,59,269,192,0,,,,
2024-11-26T23:46:06+00:00,3558,21,59,269,144,0,,,,
2024-11-26T23:46:21+00:00,3559,21,59,269,176,0,,,,
2024-11-26T23:46:36+00:00,3560,21,59,269,256,0,,,,
2024-11-26T23:46:52+00:00,3561,21,59,269,80,0,,,,
2024-11-26T23:47:07+00:00,3562,21,59,269,160,0,,,,
2024-11-26T23:47:22+00:00,3563,21,59,269,240,0,,,,
2024-11-26T23:47:38+00:00,3564,21,59,269,144,0,,,,
2024-11-26T23:47:53+00:00,3565,21,59,269,224,0,,,,
2024-11-26T23:48:08+00:00,3566,21,59,269,192,0,,,,
2024-11-26T23:48:24+00:00,3567,21,59,269,160,0,,,,
2024-11-26T23:48:39+00:00,3568,21,59,269,144,0,,,,
2024-11-26T23:48:55+00:00,3569,21,59,269,256,0,,,,
2024-11-26T23:49:10+00:00,3570,21,59,269,224,0,,,,
2024-11-26T23:49:25+00:00,3571,21,59,269,224,0,,,,
2024-11-26T23:49:41+00:00,3572,21,59,269,80,0,,,,
2024-11-26T23:49:56+00:00,3573,21,59,269,144,0,,,,
2024-11-26T23:50:11+00:00,3574,21,59,269,96,0,,,,
2024-11-26T23:50:27+00:00,3575,21,59,269,160,0,,,,
2024-11-26T23:50:42+00:00,3576,21,59,269,112,0,,,,
2024-11-26T23:50:57+00:00,3577,21,59,269,256,0,,,,
2024-11-26T23:51:12+00:00,3578,21,59,269,64,0,,,,
2024-11-26T23:51:28+00:00,3579,21,59,269,208,0,,,,
2024-11-26T23:51:43+00:00,3580,21,59,269,160,0,,,,
2024-11-26T23:51:59+00:00,3581,21,59,269,96,0,,,,
2024-11-26T23:52:14+00:00,3582,21,59,269,240,0,,,,
2024-11-26T23:52:29+00:00,3583,21,59,269,0,0,,,,
2024-11-26T23:52:44+00:00,3584,21,59,269,80,0,,,,
2024-11-26T23:53:00+00:00,3585,21,59,269,240,0,,,,
2024-11-26T23:53:15+00:00,3586,21,59,269,160,0,,,,
2024-11-26T23:53:30+00:00,3587,21,59,269,112,0,,,,
2024-11-26T23:53:46+00:00,3588,21,59,269,80,0,,,,
2024-11-26T23:54:01+00:00,3589,21,59,269,112,0,,,,
2024-11-26T23:54:16+00:00,3590,21,59,269,112,0,,,,
2024-11-26T23:54:32+00:00,3591,21,59,269,96,0,,,,
2024-11-26T23:54:47+00:00,3592,21,59,269,96,0,,,,
2024-11-26T23:55:03+00:00,3593,21,59,269,192,0,,,,
2024-11-26T23:55:18+00:00,3594,21,59,269,192,0,,,,
2024-11-26T23:55:33+00:00,3595,21,59,269,128,0,,,,
2024-11-26T23:55:49+00:00,3596,21,59,269,96,0,,,,
2024-11-26T23:56:04+00:00,3597,21,59,269,128,0,,,,
2024-11-26T23:56:19+00:00,3598,21,59,269,192,0,,,,
2024-11-26T23:56:35+00:00,3599,21,59,269,160,0,,,,
2024-11-26T23:56:50+00:00,3600,21,59,269,128,0,,,,
2024-11-26T23:57:05+00:00,3601,21,59,269,144,0,,,,
2024-11-26T23:57:20+00:00,3602,21,59,269,48,0,,,,
2024-11-26T23:57:36+00:00,3603,21,59,269,144,0,,,,
2024-11-26T23:57:51+00:00,3604,21,59,269,48,0,,,,
2024-11-26T23:58:07+00:00,3605,21,59,269,48,0,,,,
